Trade number,Instrument,Account,Strategy,Market pos.,Qty,Entry price,Exit price,Entry time,Exit time,Entry name,Exit name,Profit,Cum. net profit,Commission,Clearing Fee,Exchange Fee,IP Fee,NFA Fee,MAE,MFE,ETD,Bars,
2237,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,25766.75,25724.00,10/24/2025 9:47:00 AM,10/24/2025 9:52:00 AM,FileLong,RevExitLong,($87.40),$19714.70,$1.90,$0.00,$0.00,$0.00,$0.00,$99.00,$27.00,$114.40,6,
2238,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,1,25731.00,25773.75,10/24/2025 9:53:00 AM,10/24/2025 10:07:00 AM,FileShort,RevExitShort,($87.40),$19627.30,$1.90,$0.00,$0.00,$0.00,$0.00,$112.00,$20.50,$107.90,15,
2239,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,25782.00,25717.00,10/24/2025 10:08:00 AM,10/24/2025 10:57:00 AM,FileLong,RevExitLong,($131.90),$19495.40,$1.90,$0.00,$0.00,$0.00,$0.00,$142.50,$24.50,$156.40,50,
2240,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,25784.50,25717.00,10/24/2025 10:46:00 AM,10/24/2025 10:57:00 AM,ScaleInLong,RevExitLong,($136.90),$19358.50,$1.90,$0.00,$0.00,$0.00,$0.00,$147.50,$4.50,$141.40,12,
2241,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,1,25699.75,25791.00,10/24/2025 10:58:00 AM,10/24/2025 11:27:00 AM,FileShort,RevExitShort,($184.40),$19174.10,$1.90,$0.00,$0.00,$0.00,$0.00,$196.00,$9.50,$193.90,30,
2242,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,1,25725.25,25791.00,10/24/2025 11:02:00 AM,10/24/2025 11:27:00 AM,FileShort,RevExitShort,($133.40),$19040.70,$1.90,$0.00,$0.00,$0.00,$0.00,$145.00,$34.00,$167.40,26,
2243,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,25792.00,25785.75,10/24/2025 11:28:00 AM,10/24/2025 3:56:00 PM,FileLong,TimeExitLong,($14.40),$19026.30,$1.90,$0.00,$0.00,$0.00,$0.00,$68.00,$60.50,$74.90,269,
2244,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,25794.50,25785.75,10/24/2025 12:26:00 PM,10/24/2025 3:56:00 PM,ScaleInLong,TimeExitLong,($19.40),$19006.90,$1.90,$0.00,$0.00,$0.00,$0.00,$42.00,$55.50,$74.90,211,
2245,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,25813.50,25785.75,10/24/2025 3:11:00 PM,10/24/2025 3:56:00 PM,ScaleInLong,TimeExitLong,($57.40),$18949.50,$1.90,$0.00,$0.00,$0.00,$0.00,$62.50,$13.50,$70.90,46,
2246,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,26062.00,26231.50,10/27/2025 9:37:00 AM,10/27/2025 3:56:00 PM,FileLong,TimeExitLong,$337.10,$19286.60,$1.90,$0.00,$0.00,$0.00,$0.00,$19.00,$345.50,$8.40,380,
2247,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,26078.75,26231.50,10/27/2025 9:47:00 AM,10/27/2025 3:56:00 PM,FileLong,TimeExitLong,$303.60,$19590.20,$1.90,$0.00,$0.00,$0.00,$0.00,$34.50,$312.00,$8.40,370,
2248,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,26103.00,26231.50,10/27/2025 9:57:00 AM,10/27/2025 3:56:00 PM,FileLong,TimeExitLong,$255.10,$19845.30,$1.90,$0.00,$0.00,$0.00,$0.00,$55.50,$263.50,$8.40,360,
2249,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,26127.25,26231.50,10/27/2025 10:36:00 AM,10/27/2025 3:56:00 PM,ScaleInLong,TimeExitLong,$206.60,$20051.90,$1.90,$0.00,$0.00,$0.00,$0.00,$48.00,$215.00,$8.40,321,
2250,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,26152.50,26231.50,10/27/2025 11:36:00 AM,10/27/2025 3:56:00 PM,ScaleInLong,TimeExitLong,$156.10,$20208.00,$1.90,$0.00,$0.00,$0.00,$0.00,$22.00,$164.50,$8.40,261,
2251,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,26298.75,26303.25,10/28/2025 9:37:00 AM,10/28/2025 9:57:00 AM,FileLong,RevExitLong,$7.10,$20215.10,$1.90,$0.00,$0.00,$0.00,$0.00,$33.00,$73.00,$65.90,21,
2252,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,26327.75,26303.25,10/28/2025 9:47:00 AM,10/28/2025 9:57:00 AM,FileLong,RevExitLong,($50.90),$20164.20,$1.90,$0.00,$0.00,$0.00,$0.00,$91.00,$3.50,$54.40,11,
2253,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,1,26326.50,26338.25,10/28/2025 9:58:00 AM,10/28/2025 12:12:00 PM,FileShort,RevExitShort,($25.40),$20138.80,$1.90,$0.00,$0.00,$0.00,$0.00,$29.50,$134.50,$159.90,135,
2254,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,1,26299.25,26338.25,10/28/2025 10:31:00 AM,10/28/2025 12:12:00 PM,ScaleInShort,RevExitShort,($79.90),$20058.90,$1.90,$0.00,$0.00,$0.00,$0.00,$84.00,$80.00,$159.90,102,
2255,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,1,26298.25,26338.25,10/28/2025 10:32:00 AM,10/28/2025 12:12:00 PM,FileShort,RevExitShort,($81.90),$19977.00,$1.90,$0.00,$0.00,$0.00,$0.00,$86.00,$78.00,$159.90,101,
2256,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,26331.50,26430.25,10/28/2025 12:13:00 PM,10/28/2025 3:56:00 PM,FileLong,TimeExitLong,$195.60,$20172.60,$1.90,$0.00,$0.00,$0.00,$0.00,$20.00,$307.50,$111.90,224,
2257,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,26345.75,26430.25,10/28/2025 12:31:00 PM,10/28/2025 3:56:00 PM,ScaleInLong,TimeExitLong,$167.10,$20339.70,$1.90,$0.00,$0.00,$0.00,$0.00,$30.00,$279.00,$111.90,206,
2258,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,26397.25,26430.25,10/28/2025 1:46:00 PM,10/28/2025 3:56:00 PM,ScaleInLong,TimeExitLong,$64.10,$20403.80,$1.90,$0.00,$0.00,$0.00,$0.00,$19.00,$176.00,$111.90,131,
2259,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,26391.75,26430.25,10/28/2025 1:47:00 PM,10/28/2025 3:56:00 PM,FileLong,TimeExitLong,$75.10,$20478.90,$1.90,$0.00,$0.00,$0.00,$0.00,$8.00,$187.00,$111.90,130,
2260,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,26432.50,26430.25,10/28/2025 2:26:00 PM,10/28/2025 3:56:00 PM,ScaleInLong,TimeExitLong,($6.40),$20472.50,$1.90,$0.00,$0.00,$0.00,$0.00,$34.50,$105.50,$111.90,91,
2261,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,26523.50,26506.00,10/29/2025 9:37:00 AM,10/29/2025 10:52:00 AM,FileLong,RevExitLong,($36.90),$20435.60,$1.90,$0.00,$0.00,$0.00,$0.00,$53.50,$112.50,$149.40,76,
2262,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,26523.00,26506.00,10/29/2025 9:47:00 AM,10/29/2025 10:52:00 AM,FileLong,RevExitLong,($35.90),$20399.70,$1.90,$0.00,$0.00,$0.00,$0.00,$52.50,$113.50,$149.40,66,
2263,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,26552.75,26506.00,10/29/2025 9:57:00 AM,10/29/2025 10:52:00 AM,FileLong,RevExitLong,($95.40),$20304.30,$1.90,$0.00,$0.00,$0.00,$0.00,$112.00,$54.00,$149.40,56,
2264,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,1,26527.25,26502.50,10/29/2025 10:53:00 AM,10/29/2025 12:37:00 PM,FileShort,RevExitShort,$47.60,$20351.90,$1.90,$0.00,$0.00,$0.00,$0.00,$17.50,$141.00,$93.40,105,
2265,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,1,26519.00,26502.50,10/29/2025 11:07:00 AM,10/29/2025 12:37:00 PM,FileShort,RevExitShort,$31.10,$20383.00,$1.90,$0.00,$0.00,$0.00,$0.00,$21.50,$124.50,$93.40,91,
2266,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,1,26493.50,26502.50,10/29/2025 11:17:00 AM,10/29/2025 12:37:00 PM,FileShort,RevExitShort,($19.90),$20363.10,$1.90,$0.00,$0.00,$0.00,$0.00,$72.50,$73.50,$93.40,81,
2267,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,26496.00,26502.00,10/29/2025 12:38:00 PM,10/29/2025 1:22:00 PM,FileLong,RevExitLong,$10.10,$20373.20,$1.90,$0.00,$0.00,$0.00,$0.00,$5.00,$52.00,$41.90,45,
2268,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,1,26498.75,26407.00,10/29/2025 1:23:00 PM,10/29/2025 2:37:00 PM,FileShort,RevExitShort,$181.60,$20554.80,$1.90,$0.00,$0.00,$0.00,$0.00,$89.00,$190.00,$8.40,75,
2269,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,1,26492.50,26407.00,10/29/2025 2:06:00 PM,10/29/2025 2:37:00 PM,ScaleInShort,RevExitShort,$169.10,$20723.90,$1.90,$0.00,$0.00,$0.00,$0.00,$88.00,$177.50,$8.40,32,
2270,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,26414.25,26314.25,10/29/2025 2:38:00 PM,10/29/2025 2:41:00 PM,FileLong,Stop loss,($201.90),$20522.00,$1.90,$0.00,$0.00,$0.00,$0.00,$200.00,$10.00,$211.90,4,
2271,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,1,26340.75,26440.75,10/29/2025 2:42:00 PM,10/29/2025 2:52:00 PM,FileShort,Stop loss,($201.90),$20320.10,$1.90,$0.00,$0.00,$0.00,$0.00,$200.00,$80.00,$281.90,11,
2272,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,1,26412.00,26424.50,10/31/2025 9:37:00 AM,10/31/2025 10:47:00 AM,FileShort,RevExitShort,($26.90),$20293.20,$1.90,$0.00,$0.00,$0.00,$0.00,$31.50,$203.50,$230.40,71,
2273,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,1,26340.75,26424.50,10/31/2025 10:07:00 AM,10/31/2025 10:47:00 AM,FileShort,RevExitShort,($169.40),$20123.80,$1.90,$0.00,$0.00,$0.00,$0.00,$172.50,$61.00,$230.40,41,
2274,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,26428.00,26388.50,10/31/2025 10:48:00 AM,10/31/2025 11:32:00 AM,FileLong,RevExitLong,($80.90),$20042.90,$1.90,$0.00,$0.00,$0.00,$0.00,$96.50,$16.50,$97.40,45,
2275,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,1,26396.50,26149.75,10/31/2025 11:33:00 AM,10/31/2025 1:22:00 PM,FileShort,RevExitShort,$491.60,$20534.50,$1.90,$0.00,$0.00,$0.00,$0.00,$29.00,$498.50,$6.90,110,
2276,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,1,26343.50,26149.75,10/31/2025 11:42:00 AM,10/31/2025 1:22:00 PM,FileShort,RevExitShort,$385.60,$20920.10,$1.90,$0.00,$0.00,$0.00,$0.00,$135.00,$392.50,$6.90,101,
2277,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,1,26262.00,26149.75,10/31/2025 12:11:00 PM,10/31/2025 1:22:00 PM,ScaleInShort,RevExitShort,$222.60,$21142.70,$1.90,$0.00,$0.00,$0.00,$0.00,$56.00,$229.50,$6.90,72,
2278,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,26153.00,26339.50,10/31/2025 1:23:00 PM,10/31/2025 3:52:00 PM,FileLong,RevExitLong,$371.10,$21513.80,$1.90,$0.00,$0.00,$0.00,$0.00,$24.00,$437.00,$65.90,150,
2279,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,26247.75,26339.50,10/31/2025 2:16:00 PM,10/31/2025 3:52:00 PM,ScaleInLong,RevExitLong,$181.60,$21695.40,$1.90,$0.00,$0.00,$0.00,$0.00,$47.00,$247.50,$65.90,97,
2280,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,26299.00,26339.50,10/31/2025 3:21:00 PM,10/31/2025 3:52:00 PM,ScaleInLong,RevExitLong,$79.10,$21774.50,$1.90,$0.00,$0.00,$0.00,$0.00,$4.50,$145.00,$65.90,32,
2281,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,26332.25,26339.50,10/31/2025 3:32:00 PM,10/31/2025 3:52:00 PM,FileLong,RevExitLong,$12.60,$21787.10,$1.90,$0.00,$0.00,$0.00,$0.00,$53.50,$78.50,$65.90,21,
2282,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,1,26328.75,26284.00,10/31/2025 3:53:00 PM,10/31/2025 3:56:00 PM,FileShort,TimeExitShort,$87.60,$21874.70,$1.90,$0.00,$0.00,$0.00,$0.00,$7.50,$91.00,$3.40,4,
2283,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,26462.50,26436.25,11/3/2025 9:37:00 AM,11/3/2025 9:42:00 AM,FileLong,RevExitLong,($54.40),$21820.30,$1.90,$0.00,$0.00,$0.00,$0.00,$77.00,$17.50,$71.90,6,
2284,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,1,26429.00,26432.50,11/3/2025 9:43:00 AM,11/3/2025 9:47:00 AM,FileShort,RevExitShort,($8.90),$21811.40,$1.90,$0.00,$0.00,$0.00,$0.00,$12.00,$41.50,$50.40,5,
2285,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,26418.50,26368.25,11/3/2025 9:48:00 AM,11/3/2025 10:02:00 AM,FileLong,RevExitLong,($102.40),$21709.00,$1.90,$0.00,$0.00,$0.00,$0.00,$120.50,$34.50,$136.90,15,
2286,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,1,26364.25,26390.00,11/3/2025 10:03:00 AM,11/3/2025 12:17:00 PM,FileShort,RevExitShort,($53.40),$21655.60,$1.90,$0.00,$0.00,$0.00,$0.00,$88.00,$196.50,$249.90,135,
2287,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,1,26323.50,26390.00,11/3/2025 10:27:00 AM,11/3/2025 12:17:00 PM,FileShort,RevExitShort,($134.90),$21520.70,$1.90,$0.00,$0.00,$0.00,$0.00,$147.50,$115.00,$249.90,111,
2288,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,26387.25,26364.00,11/3/2025 12:18:00 PM,11/3/2025 12:32:00 PM,FileLong,RevExitLong,($48.40),$21472.30,$1.90,$0.00,$0.00,$0.00,$0.00,$90.50,$15.00,$63.40,15,
2289,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,1,26371.00,26386.75,11/3/2025 12:33:00 PM,11/3/2025 12:37:00 PM,FileShort,RevExitShort,($33.40),$21438.90,$1.90,$0.00,$0.00,$0.00,$0.00,$41.00,$4.50,$37.90,5,
2290,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,26393.25,26345.25,11/3/2025 12:38:00 PM,11/3/2025 2:22:00 PM,FileLong,RevExitLong,($97.90),$21341.00,$1.90,$0.00,$0.00,$0.00,$0.00,$97.00,$52.00,$149.90,105,
2291,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,26411.00,26345.25,11/3/2025 1:46:00 PM,11/3/2025 2:22:00 PM,ScaleInLong,RevExitLong,($133.40),$21207.60,$1.90,$0.00,$0.00,$0.00,$0.00,$132.50,$3.50,$136.90,37,
2292,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,1,26349.75,26376.50,11/3/2025 2:23:00 PM,11/3/2025 3:02:00 PM,FileShort,RevExitShort,($55.40),$21152.20,$1.90,$0.00,$0.00,$0.00,$0.00,$58.00,$61.00,$116.40,40,
2293,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,1,26349.25,26376.50,11/3/2025 2:47:00 PM,11/3/2025 3:02:00 PM,FileShort,RevExitShort,($56.40),$21095.80,$1.90,$0.00,$0.00,$0.00,$0.00,$59.00,$13.00,$69.40,16,
2294,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,26370.25,26345.50,11/3/2025 3:03:00 PM,11/3/2025 3:56:00 PM,FileLong,TimeExitLong,($51.40),$21044.40,$1.90,$0.00,$0.00,$0.00,$0.00,$90.50,$9.50,$60.90,54,
2295,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,25919.50,26074.25,11/5/2025 9:57:00 AM,11/5/2025 3:37:00 PM,FileLong,RevExitLong,$307.60,$21352.00,$1.90,$0.00,$0.00,$0.00,$0.00,$95.50,$424.50,$116.90,341,
2296,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,25942.25,26074.25,11/5/2025 10:31:00 AM,11/5/2025 3:37:00 PM,ScaleInLong,RevExitLong,$262.10,$21614.10,$1.90,$0.00,$0.00,$0.00,$0.00,$61.50,$379.00,$116.90,307,
2297,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,25973.00,26074.25,11/5/2025 11:01:00 AM,11/5/2025 3:37:00 PM,ScaleInLong,RevExitLong,$200.60,$21814.70,$1.90,$0.00,$0.00,$0.00,$0.00,$123.00,$317.50,$116.90,277,
2298,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,25998.50,26074.25,11/5/2025 11:36:00 AM,11/5/2025 3:37:00 PM,ScaleInLong,RevExitLong,$149.60,$21964.30,$1.90,$0.00,$0.00,$0.00,$0.00,$37.50,$266.50,$116.90,242,
2299,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,25987.50,26074.25,11/5/2025 11:37:00 AM,11/5/2025 3:37:00 PM,FileLong,RevExitLong,$171.60,$22135.90,$1.90,$0.00,$0.00,$0.00,$0.00,$8.00,$288.50,$116.90,241,
2300,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,1,26068.50,26033.50,11/5/2025 3:38:00 PM,11/5/2025 3:56:00 PM,FileShort,TimeExitShort,$68.10,$22204.00,$1.90,$0.00,$0.00,$0.00,$0.00,$33.00,$80.00,$11.90,19,
2301,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,1,26033.50,25767.25,11/5/2025 3:56:00 PM,11/6/2025 10:00:00 AM,ScaleInShort,Profit target,$530.60,$22734.60,$1.90,$0.00,$0.00,$0.00,$0.00,$87.00,$532.50,$1.90,1025,
2302,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,1,25970.25,25767.25,11/5/2025 6:06:00 PM,11/6/2025 10:00:00 AM,ScaleInShort,Profit target,$404.10,$23138.70,$1.90,$0.00,$0.00,$0.00,$0.00,$213.50,$406.00,$1.90,955,
2303,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,1,25973.00,25767.25,11/5/2025 7:16:00 PM,11/6/2025 10:00:00 AM,ScaleInShort,Profit target,$409.60,$23548.30,$1.90,$0.00,$0.00,$0.00,$0.00,$208.00,$411.50,$1.90,885,
2304,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,25853.50,25831.25,11/10/2025 9:37:00 AM,11/10/2025 10:52:00 AM,FileLong,RevExitLong,($46.40),$23501.90,$1.90,$0.00,$0.00,$0.00,$0.00,$52.50,$132.50,$178.90,76,
2305,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,25887.75,25831.25,11/10/2025 10:02:00 AM,11/10/2025 10:52:00 AM,FileLong,RevExitLong,($114.90),$23387.00,$1.90,$0.00,$0.00,$0.00,$0.00,$121.00,$64.00,$178.90,51,
2306,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,1,25805.00,25867.75,11/10/2025 10:53:00 AM,11/10/2025 12:43:00 PM,FileShort,Stop loss,($127.40),$23259.60,$1.90,$0.00,$0.00,$0.00,$0.00,$125.50,$199.00,$326.40,111,
2307,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,1,25755.50,25867.75,11/10/2025 11:02:00 AM,11/10/2025 12:43:00 PM,FileShort,Stop loss,($226.40),$23033.20,$1.90,$0.00,$0.00,$0.00,$0.00,$224.50,$100.00,$326.40,102,
2308,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,1,25743.00,25867.75,11/10/2025 11:07:00 AM,11/10/2025 12:43:00 PM,FileShort,Stop loss,($251.40),$22781.80,$1.90,$0.00,$0.00,$0.00,$0.00,$249.50,$75.00,$326.40,97,
2309,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,1,25944.75,25813.00,11/12/2025 9:37:00 AM,11/12/2025 11:28:00 AM,FileShort,Stop loss,$261.60,$23043.40,$1.90,$0.00,$0.00,$0.00,$0.00,$10.00,$389.00,$127.40,112,
2310,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,1,25765.00,25813.00,11/12/2025 11:16:00 AM,11/12/2025 11:28:00 AM,ScaleInShort,Stop loss,($97.90),$22945.50,$1.90,$0.00,$0.00,$0.00,$0.00,$96.00,$0.50,$98.40,13,
2311,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,25482.50,25449.75,11/14/2025 11:32:00 AM,11/14/2025 11:47:00 AM,FileLong,RevExitLong,($67.40),$22878.10,$1.90,$0.00,$0.00,$0.00,$0.00,$88.50,$74.50,$141.90,16,
2312,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,1,25444.50,25483.00,11/14/2025 11:48:00 AM,11/14/2025 12:02:00 PM,FileShort,RevExitShort,($78.90),$22799.20,$1.90,$0.00,$0.00,$0.00,$0.00,$135.50,$29.50,$108.40,15,
2313,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,25490.25,25438.75,11/14/2025 12:03:00 PM,11/14/2025 12:52:00 PM,FileLong,RevExitLong,($104.90),$22694.30,$1.90,$0.00,$0.00,$0.00,$0.00,$105.50,$113.00,$217.90,50,
2314,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,1,25424.25,25455.00,11/14/2025 12:53:00 PM,11/14/2025 2:42:00 PM,FileShort,RevExitShort,($63.40),$22630.90,$1.90,$0.00,$0.00,$0.00,$0.00,$108.50,$166.00,$229.40,110,
2315,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,1,25394.25,25455.00,11/14/2025 2:11:00 PM,11/14/2025 2:42:00 PM,ScaleInShort,RevExitShort,($123.40),$22507.50,$1.90,$0.00,$0.00,$0.00,$0.00,$161.00,$32.00,$155.40,32,
2316,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,25455.25,25368.50,11/14/2025 2:43:00 PM,11/14/2025 3:41:00 PM,FileLong,Stop loss,($175.40),$22332.10,$1.90,$0.00,$0.00,$0.00,$0.00,$173.50,$98.50,$273.90,59,
2317,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,25481.50,25368.50,11/14/2025 3:01:00 PM,11/14/2025 3:41:00 PM,ScaleInLong,Stop loss,($227.90),$22104.20,$1.90,$0.00,$0.00,$0.00,$0.00,$226.00,$46.00,$273.90,41,
2318,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,25492.50,25452.25,11/17/2025 9:57:00 AM,11/17/2025 10:02:00 AM,FileLong,RevExitLong,($82.40),$22021.80,$1.90,$0.00,$0.00,$0.00,$0.00,$111.00,$7.00,$89.40,6,
2319,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,1,25443.75,25390.00,11/17/2025 10:03:00 AM,11/17/2025 10:45:00 AM,FileShort,Stop loss,$105.60,$22127.40,$1.90,$0.00,$0.00,$0.00,$0.00,$20.50,$269.00,$163.40,43,
2320,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,1,25409.50,25247.50,11/17/2025 12:17:00 PM,11/17/2025 1:02:00 PM,FileShort,RevExitShort,$322.10,$22449.50,$1.90,$0.00,$0.00,$0.00,$0.00,$21.00,$329.50,$7.40,46,
2321,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,1,25322.50,25247.50,11/17/2025 12:51:00 PM,11/17/2025 1:02:00 PM,ScaleInShort,RevExitShort,$148.10,$22597.60,$1.90,$0.00,$0.00,$0.00,$0.00,$8.50,$155.50,$7.40,12,
2322,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,25237.00,25151.00,11/17/2025 1:03:00 PM,11/17/2025 1:59:00 PM,FileLong,Stop loss,($173.90),$22423.70,$1.90,$0.00,$0.00,$0.00,$0.00,$172.00,$134.00,$307.90,57,
2323,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,25265.00,25151.00,11/17/2025 1:51:00 PM,11/17/2025 1:59:00 PM,ScaleInLong,Stop loss,($229.90),$22193.80,$1.90,$0.00,$0.00,$0.00,$0.00,$228.00,$28.00,$257.90,9,
2324,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,25099.00,25091.75,11/19/2025 9:57:00 AM,11/19/2025 10:52:00 AM,FileLong,RevExitLong,($16.40),$22177.40,$1.90,$0.00,$0.00,$0.00,$0.00,$17.00,$284.50,$300.90,56,
2325,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,25150.75,25091.75,11/19/2025 10:02:00 AM,11/19/2025 10:52:00 AM,FileLong,RevExitLong,($119.90),$22057.50,$1.90,$0.00,$0.00,$0.00,$0.00,$120.50,$181.00,$300.90,51,
2326,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,25227.00,25091.75,11/19/2025 10:17:00 AM,11/19/2025 10:52:00 AM,FileLong,RevExitLong,($272.40),$21785.10,$1.90,$0.00,$0.00,$0.00,$0.00,$273.00,$28.50,$300.90,36,
2327,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,1,25097.00,24830.25,11/19/2025 10:53:00 AM,11/19/2025 12:34:00 PM,FileShort,Profit target,$531.60,$22316.70,$1.90,$0.00,$0.00,$0.00,$0.00,$18.00,$533.50,$1.90,102,
2328,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,1,25041.25,24830.25,11/19/2025 10:57:00 AM,11/19/2025 12:34:00 PM,FileShort,Profit target,$420.10,$22736.80,$1.90,$0.00,$0.00,$0.00,$0.00,$12.50,$422.00,$1.90,98,
2329,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,1,25027.75,24830.25,11/19/2025 11:02:00 AM,11/19/2025 12:34:00 PM,FileShort,Profit target,$393.10,$23129.90,$1.90,$0.00,$0.00,$0.00,$0.00,$23.00,$395.00,$1.90,93,
2330,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,24907.25,24903.25,11/19/2025 1:07:00 PM,11/19/2025 2:22:00 PM,FileLong,RevExitLong,($9.90),$23120.00,$1.90,$0.00,$0.00,$0.00,$0.00,$133.00,$118.00,$127.90,76,
2331,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,1,24902.50,24939.25,11/19/2025 2:23:00 PM,11/19/2025 3:12:00 PM,FileShort,RevExitShort,($75.40),$23044.60,$1.90,$0.00,$0.00,$0.00,$0.00,$102.00,$158.50,$233.90,50,
