Trade number,Instrument,Account,Strategy,Market pos.,Qty,Entry price,Exit price,Entry time,Exit time,Entry name,Exit name,Profit,Cum. net profit,Commission,Clearing Fee,Exchange Fee,IP Fee,NFA Fee,MAE,MFE,ETD,Bars,
998,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,16068.50,16068.50,4/27/2022 9:47:00 AM,4/27/2022 9:53:00 AM,FileLong,Stop loss,$0.00,$9594.00,$0.00,$0.00,$0.00,$0.00,$0.00,$33.00,$113.00,$113.00,7,
999,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,16118.50,16068.50,4/27/2022 9:52:00 AM,4/27/2022 9:53:00 AM,FileLong,Stop loss,($100.00),$9494.00,$0.00,$0.00,$0.00,$0.00,$0.00,$100.00,$7.50,$107.50,2,
1000,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,16075.25,16025.25,4/28/2022 9:37:00 AM,4/28/2022 9:44:00 AM,FileLong,Stop loss,($100.00),$9394.00,$0.00,$0.00,$0.00,$0.00,$0.00,$100.00,$61.50,$161.50,8,
1001,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,16122.50,16223.50,4/28/2022 12:27:00 PM,4/28/2022 12:47:00 PM,FileLong,Profit target,$202.00,$9596.00,$0.00,$0.00,$0.00,$0.00,$0.00,$20.50,$202.00,$0.00,21,
1002,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,16124.25,16223.50,4/28/2022 12:32:00 PM,4/28/2022 12:47:00 PM,FileLong,Profit target,$198.50,$9794.50,$0.00,$0.00,$0.00,$0.00,$0.00,$3.00,$198.50,$0.00,16,
1003,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,16203.00,16306.50,4/28/2022 12:52:00 PM,4/28/2022 1:42:00 PM,FileLong,Stop loss,$207.00,$10001.50,$0.00,$0.00,$0.00,$0.00,$0.00,$31.00,$237.00,$30.00,51,
1004,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,16253.50,16306.50,4/28/2022 1:11:00 PM,4/28/2022 1:42:00 PM,ScaleInLong,Stop loss,$106.00,$10107.50,$0.00,$0.00,$0.00,$0.00,$0.00,$3.50,$136.00,$30.00,32,
1005,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,16314.50,16306.50,4/28/2022 1:41:00 PM,4/28/2022 1:42:00 PM,ScaleInLong,Stop loss,($16.00),$10091.50,$0.00,$0.00,$0.00,$0.00,$0.00,$20.00,$14.00,$30.00,2,
1006,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,16004.00,15954.00,5/3/2022 11:27:00 AM,5/3/2022 11:39:00 AM,FileLong,Stop loss,($100.00),$9991.50,$0.00,$0.00,$0.00,$0.00,$0.00,$100.00,$13.50,$113.50,13,
1007,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,16110.50,16229.50,5/4/2022 2:52:00 PM,5/4/2022 3:03:00 PM,FileLong,Stop loss,$238.00,$10229.50,$0.00,$0.00,$0.00,$0.00,$0.00,$7.00,$274.50,$36.50,12,
1008,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,16201.25,16229.50,5/4/2022 2:57:00 PM,5/4/2022 3:03:00 PM,FileLong,Stop loss,$56.50,$10286.00,$0.00,$0.00,$0.00,$0.00,$0.00,$37.50,$93.00,$36.50,7,
1009,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,15212.25,15162.25,5/10/2022 10:47:00 AM,5/10/2022 10:49:00 AM,FileLong,Stop loss,($100.00),$10186.00,$0.00,$0.00,$0.00,$0.00,$0.00,$100.00,$4.00,$104.00,3,
1010,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,15080.50,15132.75,5/10/2022 11:07:00 AM,5/10/2022 12:10:00 PM,FileLong,Stop loss,$104.50,$10290.50,$0.00,$0.00,$0.00,$0.00,$0.00,$81.00,$214.50,$110.00,64,
1011,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,15184.75,15132.75,5/10/2022 12:06:00 PM,5/10/2022 12:10:00 PM,ScaleInLong,Stop loss,($104.00),$10186.50,$0.00,$0.00,$0.00,$0.00,$0.00,$104.00,$3.50,$107.50,5,
1012,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,15144.50,15106.75,5/10/2022 12:15:00 PM,5/10/2022 12:29:00 PM,FileLong,Stop loss,($75.50),$10111.00,$0.00,$0.00,$0.00,$0.00,$0.00,$89.00,$34.50,$110.00,15,
1013,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,15119.00,15106.75,5/10/2022 12:24:00 PM,5/10/2022 12:29:00 PM,FileLong,Stop loss,($24.50),$10086.50,$0.00,$0.00,$0.00,$0.00,$0.00,$24.50,$38.00,$62.50,6,
1014,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,15072.00,15088.75,5/10/2022 12:33:00 PM,5/10/2022 1:01:00 PM,FileLong,Stop loss,$33.50,$10120.00,$0.00,$0.00,$0.00,$0.00,$0.00,$18.50,$211.50,$178.00,29,
1015,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,15155.50,15088.75,5/10/2022 12:51:00 PM,5/10/2022 1:01:00 PM,ScaleInLong,Stop loss,($133.50),$9986.50,$0.00,$0.00,$0.00,$0.00,$0.00,$133.50,$1.50,$135.00,11,
1016,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,15374.50,15324.50,5/10/2022 2:02:00 PM,5/10/2022 2:17:00 PM,FileLong,Stop loss,($100.00),$9886.50,$0.00,$0.00,$0.00,$0.00,$0.00,$100.00,$29.50,$129.50,16,
1017,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,15054.25,15159.25,5/13/2022 9:47:00 AM,5/13/2022 10:04:00 AM,FileLong,Stop loss,$210.00,$10096.50,$0.00,$0.00,$0.00,$0.00,$0.00,$39.50,$242.50,$32.50,18,
1018,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,15134.00,15159.25,5/13/2022 10:02:00 AM,5/13/2022 10:04:00 AM,FileLong,Stop loss,$50.50,$10147.00,$0.00,$0.00,$0.00,$0.00,$0.00,$17.50,$83.00,$32.50,3,
1019,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,15167.25,15160.75,5/13/2022 10:12:00 AM,5/13/2022 10:46:00 AM,FileLong,Stop loss,($13.00),$10134.00,$0.00,$0.00,$0.00,$0.00,$0.00,$78.50,$90.00,$103.00,35,
1020,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,15204.00,15160.75,5/13/2022 10:27:00 AM,5/13/2022 10:46:00 AM,FileLong,Stop loss,($86.50),$10047.50,$0.00,$0.00,$0.00,$0.00,$0.00,$86.50,$16.50,$103.00,20,
1021,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,15207.75,15157.75,5/13/2022 10:57:00 AM,5/13/2022 11:20:00 AM,FileLong,Stop loss,($100.00),$9947.50,$0.00,$0.00,$0.00,$0.00,$0.00,$100.00,$14.00,$114.00,24,
1022,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,15346.25,15336.50,5/17/2022 9:37:00 AM,5/17/2022 9:48:00 AM,FileLong,Stop loss,($19.50),$9928.00,$0.00,$0.00,$0.00,$0.00,$0.00,$19.50,$118.00,$137.50,12,
1023,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,15376.75,15336.50,5/17/2022 9:47:00 AM,5/17/2022 9:48:00 AM,FileLong,Stop loss,($80.50),$9847.50,$0.00,$0.00,$0.00,$0.00,$0.00,$80.50,$4.00,$84.50,2,
1024,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,15347.50,15297.50,5/17/2022 10:07:00 AM,5/17/2022 10:10:00 AM,FileLong,Stop loss,($100.00),$9747.50,$0.00,$0.00,$0.00,$0.00,$0.00,$100.00,$4.50,$104.50,4,
1025,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,15355.25,15335.25,5/17/2022 12:37:00 PM,5/17/2022 2:03:00 PM,FileLong,Stop loss,($40.00),$9707.50,$0.00,$0.00,$0.00,$0.00,$0.00,$99.00,$48.00,$88.00,87,
1026,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,15365.00,15335.25,5/17/2022 1:17:00 PM,5/17/2022 2:03:00 PM,FileLong,Stop loss,($59.50),$9648.00,$0.00,$0.00,$0.00,$0.00,$0.00,$59.50,$28.50,$88.00,47,
1027,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,14883.75,14833.75,5/20/2022 9:47:00 AM,5/20/2022 10:02:00 AM,FileLong,Stop loss,($100.00),$9548.00,$0.00,$0.00,$0.00,$0.00,$0.00,$100.00,$11.50,$111.50,16,
1028,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,14916.25,14866.25,5/23/2022 2:47:00 PM,5/23/2022 2:53:00 PM,FileLong,Stop loss,($100.00),$9448.00,$0.00,$0.00,$0.00,$0.00,$0.00,$100.00,$12.50,$112.50,7,
1029,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,14878.75,14828.75,5/25/2022 3:17:00 PM,5/25/2022 3:37:00 PM,FileLong,Stop loss,($100.00),$9348.00,$0.00,$0.00,$0.00,$0.00,$0.00,$100.00,$23.50,$123.50,21,
1030,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,14943.75,15078.00,5/26/2022 9:52:00 AM,5/26/2022 11:02:00 AM,FileLong,Profit target,$268.50,$9616.50,$0.00,$0.00,$0.00,$0.00,$0.00,$3.00,$268.50,$0.00,71,
1031,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,15041.25,15078.00,5/26/2022 10:17:00 AM,5/26/2022 11:02:00 AM,FileLong,Profit target,$73.50,$9690.00,$0.00,$0.00,$0.00,$0.00,$0.00,$89.50,$73.50,$0.00,46,
1032,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,15050.50,15078.00,5/26/2022 10:52:00 AM,5/26/2022 11:02:00 AM,FileLong,Profit target,$55.00,$9745.00,$0.00,$0.00,$0.00,$0.00,$0.00,$33.50,$55.00,$0.00,11,
1033,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,15076.50,15078.00,5/26/2022 11:02:00 AM,5/26/2022 11:02:00 AM,FileLong,Profit target,$3.00,$9748.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$3.00,$0.00,1,
1034,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,15330.75,15326.50,5/27/2022 9:37:00 AM,5/27/2022 9:45:00 AM,FileLong,Stop loss,($8.50),$9739.50,$0.00,$0.00,$0.00,$0.00,$0.00,$8.50,$106.50,$115.00,9,
1035,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,15372.00,15326.50,5/27/2022 9:42:00 AM,5/27/2022 9:45:00 AM,FileLong,Stop loss,($91.00),$9648.50,$0.00,$0.00,$0.00,$0.00,$0.00,$91.00,$11.00,$102.00,4,
1036,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,15368.25,15448.25,5/27/2022 9:52:00 AM,5/27/2022 10:40:00 AM,FileLong,Stop loss,$160.00,$9808.50,$0.00,$0.00,$0.00,$0.00,$0.00,$29.00,$190.50,$30.50,49,
1037,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,15406.00,15448.25,5/27/2022 10:11:00 AM,5/27/2022 10:40:00 AM,ScaleInLong,Stop loss,$84.50,$9893.00,$0.00,$0.00,$0.00,$0.00,$0.00,$6.50,$115.00,$30.50,30,
1038,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,15682.75,15691.75,5/30/2022 11:32:00 AM,5/30/2022 6:02:00 PM,FileLong,TimeExitLong,$18.00,$9911.00,$0.00,$0.00,$0.00,$0.00,$0.00,$55.00,$48.00,$30.00,91,
1039,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,15692.75,15691.75,5/30/2022 12:32:00 PM,5/30/2022 6:02:00 PM,FileLong,TimeExitLong,($2.00),$9909.00,$0.00,$0.00,$0.00,$0.00,$0.00,$45.50,$28.00,$30.00,31,
1040,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,15572.75,15656.00,6/2/2022 11:47:00 AM,6/2/2022 12:43:00 PM,FileLong,Stop loss,$166.50,$10075.50,$0.00,$0.00,$0.00,$0.00,$0.00,$37.00,$187.00,$20.50,57,
1041,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,15609.50,15656.00,6/2/2022 12:22:00 PM,6/2/2022 12:43:00 PM,FileLong,Stop loss,$93.00,$10168.50,$0.00,$0.00,$0.00,$0.00,$0.00,$23.50,$113.50,$20.50,22,
1042,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,15664.50,15656.00,6/2/2022 12:41:00 PM,6/2/2022 12:43:00 PM,ScaleInLong,Stop loss,($17.00),$10151.50,$0.00,$0.00,$0.00,$0.00,$0.00,$17.00,$3.50,$20.50,3,
1043,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,15693.50,15683.25,6/2/2022 1:47:00 PM,6/2/2022 3:02:00 PM,FileLong,Stop loss,($20.50),$10131.00,$0.00,$0.00,$0.00,$0.00,$0.00,$29.50,$87.00,$107.50,76,
1044,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,15723.00,15683.25,6/2/2022 2:11:00 PM,6/2/2022 3:02:00 PM,ScaleInLong,Stop loss,($79.50),$10051.50,$0.00,$0.00,$0.00,$0.00,$0.00,$79.50,$28.00,$107.50,52,
1045,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,15606.00,15569.75,6/6/2022 9:37:00 AM,6/6/2022 9:48:00 AM,FileLong,Stop loss,($72.50),$9979.00,$0.00,$0.00,$0.00,$0.00,$0.00,$87.00,$48.50,$121.00,12,
1046,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,15585.75,15569.75,6/6/2022 9:47:00 AM,6/6/2022 9:48:00 AM,FileLong,Stop loss,($32.00),$9947.00,$0.00,$0.00,$0.00,$0.00,$0.00,$34.50,$5.50,$37.50,2,
1047,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,15648.75,15630.25,6/6/2022 10:02:00 AM,6/6/2022 11:08:00 AM,FileLong,Stop loss,($37.00),$9910.00,$0.00,$0.00,$0.00,$0.00,$0.00,$55.50,$63.50,$100.50,67,
1048,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,15661.50,15630.25,6/6/2022 10:36:00 AM,6/6/2022 11:08:00 AM,ScaleInLong,Stop loss,($62.50),$9847.50,$0.00,$0.00,$0.00,$0.00,$0.00,$62.50,$32.50,$95.00,33,
1049,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,15560.50,15554.50,6/7/2022 2:12:00 PM,6/7/2022 2:39:00 PM,FileLong,Stop loss,($12.00),$9835.50,$0.00,$0.00,$0.00,$0.00,$0.00,$24.50,$28.00,$40.00,28,
1050,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,15569.75,15554.50,6/7/2022 2:17:00 PM,6/7/2022 2:39:00 PM,FileLong,Stop loss,($30.50),$9805.00,$0.00,$0.00,$0.00,$0.00,$0.00,$43.00,$9.50,$40.00,23,
1051,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,15567.75,15554.50,6/7/2022 2:36:00 PM,6/7/2022 2:39:00 PM,ScaleInLong,Stop loss,($26.50),$9778.50,$0.00,$0.00,$0.00,$0.00,$0.00,$26.50,$8.50,$35.00,4,
1052,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,15569.75,15554.50,6/7/2022 2:37:00 PM,6/7/2022 2:39:00 PM,FileLong,Stop loss,($30.50),$9748.00,$0.00,$0.00,$0.00,$0.00,$0.00,$30.50,$4.00,$34.50,3,
1053,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,15578.50,15603.50,6/7/2022 3:37:00 PM,6/7/2022 3:56:00 PM,FileLong,TimeExitLong,$50.00,$9798.00,$0.00,$0.00,$0.00,$0.00,$0.00,$17.50,$64.00,$14.00,20,
1054,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,14269.00,14219.00,6/14/2022 1:22:00 PM,6/14/2022 1:35:00 PM,FileLong,Stop loss,($100.00),$9698.00,$0.00,$0.00,$0.00,$0.00,$0.00,$100.00,$45.50,$145.50,14,
1055,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,14371.50,14369.00,6/15/2022 9:47:00 AM,6/15/2022 10:19:00 AM,FileLong,Stop loss,($5.00),$9693.00,$0.00,$0.00,$0.00,$0.00,$0.00,$80.00,$78.00,$83.00,33,
1056,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,14392.25,14369.00,6/15/2022 10:11:00 AM,6/15/2022 10:19:00 AM,ScaleInLong,Stop loss,($46.50),$9646.50,$0.00,$0.00,$0.00,$0.00,$0.00,$46.50,$27.50,$74.00,9,
1057,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,14393.50,14369.00,6/15/2022 10:12:00 AM,6/15/2022 10:19:00 AM,FileLong,Stop loss,($49.00),$9597.50,$0.00,$0.00,$0.00,$0.00,$0.00,$49.00,$25.00,$74.00,8,
1058,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,14395.75,14345.75,6/15/2022 12:17:00 PM,6/15/2022 12:54:00 PM,FileLong,Stop loss,($100.00),$9497.50,$0.00,$0.00,$0.00,$0.00,$0.00,$100.00,$24.00,$124.00,38,
1059,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,14194.50,14170.25,6/17/2022 1:12:00 PM,6/17/2022 2:33:00 PM,FileLong,Stop loss,($48.50),$9449.00,$0.00,$0.00,$0.00,$0.00,$0.00,$99.50,$76.00,$124.50,82,
1060,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,14195.75,14170.25,6/17/2022 2:21:00 PM,6/17/2022 2:33:00 PM,ScaleInLong,Stop loss,($51.00),$9398.00,$0.00,$0.00,$0.00,$0.00,$0.00,$51.00,$30.00,$81.00,13,
1061,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,14225.75,14252.25,6/20/2022 11:22:00 AM,6/20/2022 6:02:00 PM,FileLong,TimeExitLong,$53.00,$9451.00,$0.00,$0.00,$0.00,$0.00,$0.00,$1.00,$88.50,$35.50,101,
1062,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,14242.00,14252.25,6/20/2022 11:56:00 AM,6/20/2022 6:02:00 PM,ScaleInLong,TimeExitLong,$20.50,$9471.50,$0.00,$0.00,$0.00,$0.00,$0.00,$8.00,$56.00,$35.50,67,
1063,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,14255.00,14252.25,6/20/2022 12:02:00 PM,6/20/2022 6:02:00 PM,FileLong,TimeExitLong,($5.50),$9466.00,$0.00,$0.00,$0.00,$0.00,$0.00,$34.00,$30.00,$35.50,61,
1064,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,14395.50,14460.25,6/21/2022 9:37:00 AM,6/21/2022 10:02:00 AM,FileLong,Stop loss,$129.50,$9595.50,$0.00,$0.00,$0.00,$0.00,$0.00,$4.50,$156.00,$26.50,26,
1065,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,14428.75,14460.25,6/21/2022 9:42:00 AM,6/21/2022 10:02:00 AM,FileLong,Stop loss,$63.00,$9658.50,$0.00,$0.00,$0.00,$0.00,$0.00,$70.50,$89.50,$26.50,21,
1066,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,14399.25,14460.25,6/21/2022 9:47:00 AM,6/21/2022 10:02:00 AM,FileLong,Stop loss,$122.00,$9780.50,$0.00,$0.00,$0.00,$0.00,$0.00,$11.50,$148.50,$26.50,16,
1067,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,14494.00,14570.50,6/22/2022 10:22:00 AM,6/22/2022 10:40:00 AM,FileLong,Stop loss,$153.00,$9933.50,$0.00,$0.00,$0.00,$0.00,$0.00,$12.50,$177.50,$24.50,19,
1068,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,14533.00,14570.50,6/22/2022 10:27:00 AM,6/22/2022 10:40:00 AM,FileLong,Stop loss,$75.00,$10008.50,$0.00,$0.00,$0.00,$0.00,$0.00,$1.50,$99.50,$24.50,14,
1069,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,14536.25,14570.50,6/22/2022 10:32:00 AM,6/22/2022 10:40:00 AM,FileLong,Stop loss,$68.50,$10077.00,$0.00,$0.00,$0.00,$0.00,$0.00,$2.00,$93.00,$24.50,9,
1070,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,14542.00,14492.00,6/22/2022 2:12:00 PM,6/22/2022 2:50:00 PM,FileLong,Stop loss,($100.00),$9977.00,$0.00,$0.00,$0.00,$0.00,$0.00,$100.00,$25.00,$125.00,39,
1071,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,14548.75,14522.50,6/23/2022 10:42:00 AM,6/23/2022 11:05:00 AM,FileLong,Stop loss,($52.50),$9924.50,$0.00,$0.00,$0.00,$0.00,$0.00,$52.50,$38.00,$90.50,24,
1072,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,14546.00,14522.50,6/23/2022 10:47:00 AM,6/23/2022 11:05:00 AM,FileLong,Stop loss,($47.00),$9877.50,$0.00,$0.00,$0.00,$0.00,$0.00,$47.00,$43.50,$90.50,19,
1073,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,14559.75,14509.75,6/23/2022 11:17:00 AM,6/23/2022 11:37:00 AM,FileLong,Stop loss,($100.00),$9777.50,$0.00,$0.00,$0.00,$0.00,$0.00,$100.00,$40.50,$140.50,21,
1074,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,14523.25,14565.50,6/23/2022 3:12:00 PM,6/23/2022 3:56:00 PM,FileLong,TimeExitLong,$84.50,$9862.00,$0.00,$0.00,$0.00,$0.00,$0.00,$39.00,$160.50,$76.00,45,
1075,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,14743.00,14870.50,6/24/2022 9:37:00 AM,6/24/2022 10:03:00 AM,FileLong,Profit target,$255.00,$10117.00,$0.00,$0.00,$0.00,$0.00,$0.00,$27.50,$255.00,$0.00,27,
1076,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,14797.75,14870.50,6/24/2022 9:47:00 AM,6/24/2022 10:03:00 AM,FileLong,Profit target,$145.50,$10262.50,$0.00,$0.00,$0.00,$0.00,$0.00,$40.50,$145.50,$0.00,17,
1077,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,14980.25,14930.25,6/28/2022 9:37:00 AM,6/28/2022 9:59:00 AM,FileLong,Stop loss,($100.00),$10162.50,$0.00,$0.00,$0.00,$0.00,$0.00,$100.00,$60.50,$160.50,23,
1078,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,14452.75,14436.50,7/1/2022 3:42:00 PM,7/1/2022 3:56:00 PM,FileLong,TimeExitLong,($32.50),$10130.00,$0.00,$0.00,$0.00,$0.00,$0.00,$76.00,$26.50,$59.00,15,
1079,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,14477.25,14427.25,7/5/2022 12:27:00 PM,7/5/2022 12:47:00 PM,FileLong,Stop loss,($100.00),$10030.00,$0.00,$0.00,$0.00,$0.00,$0.00,$100.00,$13.00,$113.00,21,
1080,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,14504.50,14492.25,7/5/2022 1:27:00 PM,7/5/2022 2:17:00 PM,FileLong,Stop loss,($24.50),$10005.50,$0.00,$0.00,$0.00,$0.00,$0.00,$36.50,$69.50,$94.00,51,
1081,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,14529.75,14492.25,7/5/2022 2:06:00 PM,7/5/2022 2:17:00 PM,ScaleInLong,Stop loss,($75.00),$9930.50,$0.00,$0.00,$0.00,$0.00,$0.00,$75.00,$0.50,$75.50,12,
1082,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,14540.00,14621.50,7/5/2022 2:27:00 PM,7/5/2022 3:31:00 PM,FileLong,Stop loss,$163.00,$10093.50,$0.00,$0.00,$0.00,$0.00,$0.00,$5.00,$198.50,$35.50,65,
1083,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,14561.75,14621.50,7/5/2022 2:32:00 PM,7/5/2022 3:31:00 PM,FileLong,Stop loss,$119.50,$10213.00,$0.00,$0.00,$0.00,$0.00,$0.00,$13.50,$155.00,$35.50,60,
1084,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,14735.75,14771.75,7/6/2022 2:37:00 PM,7/6/2022 3:41:00 PM,FileLong,Stop loss,$72.00,$10285.00,$0.00,$0.00,$0.00,$0.00,$0.00,$57.00,$149.00,$77.00,65,
1085,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,14786.50,14771.75,7/6/2022 3:21:00 PM,7/6/2022 3:41:00 PM,ScaleInLong,Stop loss,($29.50),$10255.50,$0.00,$0.00,$0.00,$0.00,$0.00,$29.50,$47.50,$77.00,21,
1086,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,14793.00,14771.75,7/6/2022 3:27:00 PM,7/6/2022 3:41:00 PM,FileLong,Stop loss,($42.50),$10213.00,$0.00,$0.00,$0.00,$0.00,$0.00,$42.50,$34.50,$77.00,15,
1087,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,14829.75,14847.00,7/7/2022 9:37:00 AM,7/7/2022 10:01:00 AM,FileLong,Stop loss,$34.50,$10247.50,$0.00,$0.00,$0.00,$0.00,$0.00,$19.00,$111.00,$76.50,25,
1088,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,14878.50,14847.00,7/7/2022 9:56:00 AM,7/7/2022 10:01:00 AM,ScaleInLong,Stop loss,($63.00),$10184.50,$0.00,$0.00,$0.00,$0.00,$0.00,$63.00,$13.50,$76.50,6,
1089,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,14882.75,14847.00,7/7/2022 9:57:00 AM,7/7/2022 10:01:00 AM,FileLong,Stop loss,($71.50),$10113.00,$0.00,$0.00,$0.00,$0.00,$0.00,$71.50,$4.50,$76.00,5,
1090,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,14884.00,14872.00,7/7/2022 10:52:00 AM,7/7/2022 11:27:00 AM,FileLong,Stop loss,($24.00),$10089.00,$0.00,$0.00,$0.00,$0.00,$0.00,$24.00,$50.50,$74.50,36,
1091,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,14898.75,14872.00,7/7/2022 10:57:00 AM,7/7/2022 11:27:00 AM,FileLong,Stop loss,($53.50),$10035.50,$0.00,$0.00,$0.00,$0.00,$0.00,$53.50,$21.00,$74.50,31,
1092,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,14883.00,14872.00,7/7/2022 11:02:00 AM,7/7/2022 11:27:00 AM,FileLong,Stop loss,($22.00),$10013.50,$0.00,$0.00,$0.00,$0.00,$0.00,$22.00,$52.50,$74.50,26,
1093,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,14916.50,14966.00,7/7/2022 11:52:00 AM,7/7/2022 2:12:00 PM,FileLong,Stop loss,$99.00,$10112.50,$0.00,$0.00,$0.00,$0.00,$0.00,$28.50,$114.50,$15.50,141,
