Trade number,Instrument,Account,Strategy,Market pos.,Qty,Entry price,Exit price,Entry time,Exit time,Entry name,Exit name,Profit,Cum. net profit,Commission,Clearing Fee,Exchange Fee,IP Fee,NFA Fee,MAE,MFE,ETD,Bars,
1243,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,3,19346.50,19341.00,4/24/2024 11:28:00 AM,4/24/2024 1:27:00 PM,FileShort,RevExitShort,$33.00,$129774.00,$0.00,$0.00,$0.00,$0.00,$0.00,$148.50,$540.00,$507.00,120,
1244,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,19341.75,19334.75,4/24/2024 1:28:00 PM,4/24/2024 2:15:00 PM,FileLong,Stop loss,($42.00),$129732.00,$0.00,$0.00,$0.00,$0.00,$0.00,$42.00,$318.00,$360.00,48,
1245,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,19377.50,19334.75,4/24/2024 1:46:00 PM,4/24/2024 2:15:00 PM,ScaleInLong,Stop loss,($256.50),$129475.50,$0.00,$0.00,$0.00,$0.00,$0.00,$256.50,$103.50,$360.00,30,
1246,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,19423.25,19501.25,4/26/2024 9:36:00 AM,4/26/2024 10:22:00 AM,FileLong,Stop loss,$468.00,$129943.50,$0.00,$0.00,$0.00,$0.00,$0.00,$148.50,$639.00,$171.00,47,
1247,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,19474.75,19501.25,4/26/2024 10:01:00 AM,4/26/2024 10:22:00 AM,ScaleInLong,Stop loss,$159.00,$130102.50,$0.00,$0.00,$0.00,$0.00,$0.00,$102.00,$330.00,$171.00,22,
1248,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,19520.75,19501.25,4/26/2024 10:21:00 AM,4/26/2024 10:22:00 AM,ScaleInLong,Stop loss,($117.00),$129985.50,$0.00,$0.00,$0.00,$0.00,$0.00,$117.00,$13.50,$130.50,2,
1249,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,3,19456.75,19401.25,4/30/2024 11:18:00 AM,4/30/2024 1:00:00 PM,FileShort,Stop loss,$333.00,$130318.50,$0.00,$0.00,$0.00,$0.00,$0.00,$85.50,$510.00,$177.00,103,
1250,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,3,19432.75,19401.25,4/30/2024 11:46:00 AM,4/30/2024 1:00:00 PM,ScaleInShort,Stop loss,$189.00,$130507.50,$0.00,$0.00,$0.00,$0.00,$0.00,$196.50,$366.00,$177.00,75,
1251,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,3,19402.00,19401.25,4/30/2024 12:36:00 PM,4/30/2024 1:00:00 PM,ScaleInShort,Stop loss,$4.50,$130512.00,$0.00,$0.00,$0.00,$0.00,$0.00,$81.00,$181.50,$177.00,25,
1252,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,19160.75,19110.75,5/2/2024 10:05:00 AM,5/2/2024 10:09:00 AM,FileLong,Stop loss,($300.00),$130212.00,$0.00,$0.00,$0.00,$0.00,$0.00,$300.00,$42.00,$342.00,5,
1253,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,19679.25,19690.50,5/3/2024 9:47:00 AM,5/3/2024 10:01:00 AM,FileLong,RevExitLong,$67.50,$130279.50,$0.00,$0.00,$0.00,$0.00,$0.00,$108.00,$171.00,$103.50,15,
1254,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,3,19666.25,19665.75,5/3/2024 10:02:00 AM,5/3/2024 11:35:00 AM,FileShort,Stop loss,$3.00,$130282.50,$0.00,$0.00,$0.00,$0.00,$0.00,$88.50,$501.00,$498.00,94,
1255,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,3,19615.00,19665.75,5/3/2024 11:01:00 AM,5/3/2024 11:35:00 AM,ScaleInShort,Stop loss,($304.50),$129978.00,$0.00,$0.00,$0.00,$0.00,$0.00,$304.50,$183.00,$487.50,35,
1256,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,19975.75,19997.00,5/10/2024 9:34:00 AM,5/10/2024 10:02:00 AM,FileLong,RevExitLong,$127.50,$130105.50,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$369.00,$241.50,29,
1257,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,3,19983.00,19920.00,5/10/2024 10:03:00 AM,5/10/2024 11:06:00 AM,FileShort,Stop loss,$378.00,$130483.50,$0.00,$0.00,$0.00,$0.00,$0.00,$126.00,$633.00,$255.00,64,
1258,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,3,19942.25,19920.00,5/10/2024 10:21:00 AM,5/10/2024 11:06:00 AM,ScaleInShort,Stop loss,$133.50,$130617.00,$0.00,$0.00,$0.00,$0.00,$0.00,$60.00,$388.50,$255.00,46,
1259,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,20355.00,20451.75,5/20/2024 9:34:00 AM,5/20/2024 1:28:00 PM,FileLong,Stop loss,$580.50,$131197.50,$0.00,$0.00,$0.00,$0.00,$0.00,$1.50,$772.50,$192.00,235,
1260,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,20455.00,20451.75,5/20/2024 10:51:00 AM,5/20/2024 1:28:00 PM,ScaleInLong,Stop loss,($19.50),$131178.00,$0.00,$0.00,$0.00,$0.00,$0.00,$223.50,$172.50,$192.00,158,
1261,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,20448.50,20451.75,5/20/2024 11:36:00 AM,5/20/2024 1:28:00 PM,ScaleInLong,Stop loss,$19.50,$131197.50,$0.00,$0.00,$0.00,$0.00,$0.00,$165.00,$211.50,$192.00,113,
1262,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,20479.50,20584.50,5/24/2024 10:13:00 AM,5/24/2024 11:11:00 AM,FileLong,Profit target,$630.00,$131827.50,$0.00,$0.00,$0.00,$0.00,$0.00,$18.00,$630.00,$0.00,59,
1263,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,20522.50,20584.50,5/24/2024 10:31:00 AM,5/24/2024 11:11:00 AM,ScaleInLong,Profit target,$372.00,$132199.50,$0.00,$0.00,$0.00,$0.00,$0.00,$118.50,$372.00,$0.00,41,
1264,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,20551.50,20584.50,5/24/2024 11:01:00 AM,5/24/2024 11:11:00 AM,ScaleInLong,Profit target,$198.00,$132397.50,$0.00,$0.00,$0.00,$0.00,$0.00,$21.00,$198.00,$0.00,11,
1265,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,3,20420.00,20401.50,5/30/2024 9:40:00 AM,5/30/2024 1:02:00 PM,FileShort,Stop loss,$111.00,$132508.50,$0.00,$0.00,$0.00,$0.00,$0.00,$148.50,$642.00,$531.00,203,
1266,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,3,20357.50,20401.50,5/30/2024 10:41:00 AM,5/30/2024 1:02:00 PM,ScaleInShort,Stop loss,($264.00),$132244.50,$0.00,$0.00,$0.00,$0.00,$0.00,$264.00,$267.00,$531.00,142,
1267,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,3,20376.75,20401.50,5/30/2024 12:51:00 PM,5/30/2024 1:02:00 PM,ScaleInShort,Stop loss,($148.50),$132096.00,$0.00,$0.00,$0.00,$0.00,$0.00,$148.50,$39.00,$187.50,12,
1268,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,20410.50,20360.50,5/30/2024 1:13:00 PM,5/30/2024 2:17:00 PM,FileLong,Stop loss,($300.00),$131796.00,$0.00,$0.00,$0.00,$0.00,$0.00,$300.00,$46.50,$346.50,65,
1269,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,20202.50,20152.50,5/31/2024 10:04:00 AM,5/31/2024 10:19:00 AM,FileLong,Stop loss,($300.00),$131496.00,$0.00,$0.00,$0.00,$0.00,$0.00,$300.00,$213.00,$513.00,16,
1270,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,3,20270.25,20320.25,6/3/2024 11:08:00 AM,6/3/2024 11:37:00 AM,FileShort,Stop loss,($300.00),$131196.00,$0.00,$0.00,$0.00,$0.00,$0.00,$300.00,$0.00,$300.00,30,
1271,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,20281.75,20293.75,6/3/2024 3:23:00 PM,6/3/2024 3:56:00 PM,FileLong,TimeExitLong,$72.00,$131268.00,$0.00,$0.00,$0.00,$0.00,$0.00,$165.00,$108.00,$36.00,34,
1272,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,20293.75,20320.00,6/3/2024 3:56:00 PM,6/4/2024 2:22:00 AM,ScaleInLong,Stop loss,$157.50,$131425.50,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$435.00,$277.50,567,
1273,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,20360.25,20320.00,6/3/2024 4:21:00 PM,6/4/2024 2:22:00 AM,ScaleInLong,Stop loss,($241.50),$131184.00,$0.00,$0.00,$0.00,$0.00,$0.00,$241.50,$36.00,$277.50,542,
1274,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,20356.25,20320.00,6/3/2024 6:36:00 PM,6/4/2024 2:22:00 AM,ScaleInLong,Stop loss,($217.50),$130966.50,$0.00,$0.00,$0.00,$0.00,$0.00,$217.50,$60.00,$277.50,467,
1275,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,20565.00,20700.00,6/5/2024 10:26:00 AM,6/5/2024 1:04:00 PM,FileLong,Profit target,$810.00,$131776.50,$0.00,$0.00,$0.00,$0.00,$0.00,$9.00,$810.00,$0.00,159,
1276,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,20659.75,20700.00,6/5/2024 11:26:00 AM,6/5/2024 1:04:00 PM,ScaleInLong,Profit target,$241.50,$132018.00,$0.00,$0.00,$0.00,$0.00,$0.00,$123.00,$241.50,$0.00,99,
1277,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,20675.25,20700.00,6/5/2024 12:46:00 PM,6/5/2024 1:04:00 PM,ScaleInLong,Profit target,$148.50,$132166.50,$0.00,$0.00,$0.00,$0.00,$0.00,$10.50,$148.50,$0.00,19,
1278,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,21268.00,21317.75,6/25/2024 10:03:00 AM,6/25/2024 10:13:00 AM,FileLong,RevExitLong,$298.50,$132465.00,$0.00,$0.00,$0.00,$0.00,$0.00,$7.50,$340.50,$42.00,11,
1279,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,3,21315.75,21365.75,6/25/2024 10:14:00 AM,6/25/2024 11:18:00 AM,FileShort,Stop loss,($300.00),$132165.00,$0.00,$0.00,$0.00,$0.00,$0.00,$300.00,$202.50,$502.50,65,
1280,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,21536.00,21692.25,6/28/2024 9:49:00 AM,6/28/2024 10:15:00 AM,FileLong,Profit target,$937.50,$133102.50,$0.00,$0.00,$0.00,$0.00,$0.00,$16.50,$937.50,$0.00,27,
1281,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,21648.50,21692.25,6/28/2024 10:06:00 AM,6/28/2024 10:15:00 AM,ScaleInLong,Profit target,$262.50,$133365.00,$0.00,$0.00,$0.00,$0.00,$0.00,$24.00,$262.50,$0.00,10,
1282,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,3,21525.50,21461.75,6/28/2024 11:03:00 AM,6/28/2024 1:00:00 PM,FileShort,Stop loss,$382.50,$133747.50,$0.00,$0.00,$0.00,$0.00,$0.00,$202.50,$669.00,$286.50,118,
1283,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,3,21493.25,21461.75,6/28/2024 12:11:00 PM,6/28/2024 1:00:00 PM,ScaleInShort,Stop loss,$189.00,$133936.50,$0.00,$0.00,$0.00,$0.00,$0.00,$82.50,$475.50,$286.50,50,
1284,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,21295.75,21296.50,7/1/2024 9:53:00 AM,7/1/2024 10:12:00 AM,FileLong,Stop loss,$4.50,$133941.00,$0.00,$0.00,$0.00,$0.00,$0.00,$126.00,$391.50,$387.00,20,
1285,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,21347.00,21296.50,7/1/2024 10:11:00 AM,7/1/2024 10:12:00 AM,ScaleInLong,Stop loss,($303.00),$133638.00,$0.00,$0.00,$0.00,$0.00,$0.00,$303.00,$12.00,$315.00,2,
1286,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,21895.75,21902.00,7/5/2024 9:33:00 AM,7/5/2024 10:10:00 AM,FileLong,Stop loss,$37.50,$133675.50,$0.00,$0.00,$0.00,$0.00,$0.00,$234.00,$465.00,$427.50,38,
1287,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,21958.00,21902.00,7/5/2024 10:06:00 AM,7/5/2024 10:10:00 AM,ScaleInLong,Stop loss,($336.00),$133339.50,$0.00,$0.00,$0.00,$0.00,$0.00,$336.00,$72.00,$408.00,5,
1288,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,22151.75,22172.50,7/9/2024 9:33:00 AM,7/9/2024 9:35:00 AM,FileLong,RevExitLong,$124.50,$133464.00,$0.00,$0.00,$0.00,$0.00,$0.00,$3.00,$220.50,$96.00,3,
1289,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,3,22191.50,22161.00,7/9/2024 9:36:00 AM,7/9/2024 9:41:00 AM,FileShort,RevExitShort,$183.00,$133647.00,$0.00,$0.00,$0.00,$0.00,$0.00,$10.50,$250.50,$67.50,6,
1290,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,22155.25,22175.75,7/9/2024 9:42:00 AM,7/9/2024 9:58:00 AM,FileLong,RevExitLong,$123.00,$133770.00,$0.00,$0.00,$0.00,$0.00,$0.00,$39.00,$198.00,$75.00,17,
1291,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,3,22188.75,22159.50,7/9/2024 9:59:00 AM,7/9/2024 10:09:00 AM,FileShort,RevExitShort,$175.50,$133945.50,$0.00,$0.00,$0.00,$0.00,$0.00,$12.00,$283.50,$108.00,11,
1292,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,22160.00,22181.75,7/9/2024 10:10:00 AM,7/9/2024 10:13:00 AM,FileLong,RevExitLong,$130.50,$134076.00,$0.00,$0.00,$0.00,$0.00,$0.00,$34.50,$148.50,$18.00,4,
1293,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,3,22186.50,22077.75,7/9/2024 10:14:00 AM,7/9/2024 12:48:00 PM,FileShort,Profit target,$652.50,$134728.50,$0.00,$0.00,$0.00,$0.00,$0.00,$54.00,$652.50,$0.00,155,
1294,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,3,22133.25,22077.75,7/9/2024 10:31:00 AM,7/9/2024 12:48:00 PM,ScaleInShort,Profit target,$333.00,$135061.50,$0.00,$0.00,$0.00,$0.00,$0.00,$226.50,$333.00,$0.00,138,
1295,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,3,22113.25,22077.75,7/9/2024 11:26:00 AM,7/9/2024 12:48:00 PM,ScaleInShort,Profit target,$213.00,$135274.50,$0.00,$0.00,$0.00,$0.00,$0.00,$195.00,$213.00,$0.00,83,
1296,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,22203.00,22187.00,7/10/2024 9:51:00 AM,7/10/2024 10:22:00 AM,FileLong,Stop loss,($96.00),$135178.50,$0.00,$0.00,$0.00,$0.00,$0.00,$151.50,$129.00,$225.00,32,
1297,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,22221.00,22187.00,7/10/2024 10:16:00 AM,7/10/2024 10:22:00 AM,ScaleInLong,Stop loss,($204.00),$134974.50,$0.00,$0.00,$0.00,$0.00,$0.00,$204.00,$16.50,$220.50,7,
1298,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,22070.25,22020.25,7/15/2024 9:41:00 AM,7/15/2024 9:46:00 AM,FileLong,Stop loss,($300.00),$134674.50,$0.00,$0.00,$0.00,$0.00,$0.00,$300.00,$144.00,$444.00,6,
1299,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,3,22109.25,22112.00,7/15/2024 11:47:00 AM,7/15/2024 12:43:00 PM,FileShort,Stop loss,($16.50),$134658.00,$0.00,$0.00,$0.00,$0.00,$0.00,$150.00,$465.00,$481.50,57,
1300,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,3,22064.50,22112.00,7/15/2024 12:16:00 PM,7/15/2024 12:43:00 PM,ScaleInShort,Stop loss,($285.00),$134373.00,$0.00,$0.00,$0.00,$0.00,$0.00,$285.00,$196.50,$481.50,28,
1301,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,21947.75,21938.25,7/16/2024 10:12:00 AM,7/16/2024 12:12:00 PM,FileLong,Stop loss,($57.00),$134316.00,$0.00,$0.00,$0.00,$0.00,$0.00,$162.00,$537.00,$594.00,121,
1302,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,21978.75,21938.25,7/16/2024 10:41:00 AM,7/16/2024 12:12:00 PM,ScaleInLong,Stop loss,($243.00),$134073.00,$0.00,$0.00,$0.00,$0.00,$0.00,$243.00,$351.00,$594.00,92,
1303,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,3,21914.50,21927.25,7/16/2024 12:20:00 PM,7/16/2024 12:21:00 PM,FileShort,RevExitShort,($76.50),$133996.50,$0.00,$0.00,$0.00,$0.00,$0.00,$141.00,$12.00,$88.50,2,
1304,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,21912.75,21928.25,7/16/2024 12:22:00 PM,7/16/2024 2:17:00 PM,FileLong,Stop loss,$93.00,$134089.50,$0.00,$0.00,$0.00,$0.00,$0.00,$120.00,$390.00,$297.00,116,
1305,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,21973.75,21928.25,7/16/2024 1:01:00 PM,7/16/2024 2:17:00 PM,ScaleInLong,Stop loss,($273.00),$133816.50,$0.00,$0.00,$0.00,$0.00,$0.00,$300.00,$0.00,$273.00,77,
1306,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,21948.00,21928.25,7/16/2024 1:56:00 PM,7/16/2024 2:17:00 PM,ScaleInLong,Stop loss,($118.50),$133698.00,$0.00,$0.00,$0.00,$0.00,$0.00,$118.50,$91.50,$210.00,22,
1307,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,3,21591.50,21582.75,7/17/2024 10:07:00 AM,7/17/2024 10:36:00 AM,FileShort,RevExitShort,$52.50,$133750.50,$0.00,$0.00,$0.00,$0.00,$0.00,$15.00,$388.50,$336.00,30,
1308,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,21598.25,21548.25,7/17/2024 10:37:00 AM,7/17/2024 10:51:00 AM,FileLong,Stop loss,($300.00),$133450.50,$0.00,$0.00,$0.00,$0.00,$0.00,$300.00,$60.00,$360.00,15,
1309,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,3,21538.25,21439.50,7/17/2024 11:09:00 AM,7/17/2024 12:49:00 PM,FileShort,Profit target,$592.50,$134043.00,$0.00,$0.00,$0.00,$0.00,$0.00,$255.00,$592.50,$0.00,101,
1310,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,3,21510.00,21439.50,7/17/2024 11:46:00 AM,7/17/2024 12:49:00 PM,ScaleInShort,Profit target,$423.00,$134466.00,$0.00,$0.00,$0.00,$0.00,$0.00,$54.00,$423.00,$0.00,64,
1311,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,3,21470.00,21439.50,7/17/2024 12:16:00 PM,7/17/2024 12:49:00 PM,ScaleInShort,Profit target,$183.00,$134649.00,$0.00,$0.00,$0.00,$0.00,$0.00,$136.50,$183.00,$0.00,34,
1312,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,21380.75,21330.75,7/18/2024 10:40:00 AM,7/18/2024 10:43:00 AM,FileLong,Stop loss,($300.00),$134349.00,$0.00,$0.00,$0.00,$0.00,$0.00,$300.00,$88.50,$388.50,4,
1313,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,3,21249.00,21254.75,7/22/2024 11:36:00 AM,7/22/2024 11:40:00 AM,FileShort,RevExitShort,($34.50),$134314.50,$0.00,$0.00,$0.00,$0.00,$0.00,$133.50,$31.50,$66.00,5,
1314,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,21274.50,21384.00,7/22/2024 11:41:00 AM,7/22/2024 12:53:00 PM,FileLong,Profit target,$657.00,$134971.50,$0.00,$0.00,$0.00,$0.00,$0.00,$195.00,$657.00,$0.00,73,
1315,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,21325.00,21384.00,7/22/2024 12:21:00 PM,7/22/2024 12:53:00 PM,ScaleInLong,Profit target,$354.00,$135325.50,$0.00,$0.00,$0.00,$0.00,$0.00,$118.50,$354.00,$0.00,33,
1316,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,21352.75,21384.00,7/22/2024 12:46:00 PM,7/22/2024 12:53:00 PM,ScaleInLong,Profit target,$187.50,$135513.00,$0.00,$0.00,$0.00,$0.00,$0.00,$43.50,$187.50,$0.00,8,
1317,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,20741.75,20731.75,7/29/2024 9:41:00 AM,7/29/2024 9:53:00 AM,FileLong,RevExitLong,($60.00),$135453.00,$0.00,$0.00,$0.00,$0.00,$0.00,$138.00,$330.00,$390.00,13,
1318,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,3,20744.50,20794.50,7/29/2024 9:54:00 AM,7/29/2024 10:01:00 AM,FileShort,Stop loss,($300.00),$135153.00,$0.00,$0.00,$0.00,$0.00,$0.00,$300.00,$40.50,$340.50,8,
1319,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,3,20804.25,20627.50,7/29/2024 10:02:00 AM,7/29/2024 11:01:00 AM,FileShort,Profit target,$1060.50,$136213.50,$0.00,$0.00,$0.00,$0.00,$0.00,$10.50,$1060.50,$0.00,60,
1320,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,3,20650.75,20627.50,7/29/2024 11:01:00 AM,7/29/2024 11:01:00 AM,ScaleInShort,Profit target,$139.50,$136353.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$139.50,$0.00,1,
1321,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,3,20633.50,20635.00,7/29/2024 11:04:00 AM,7/29/2024 11:49:00 AM,FileShort,Stop loss,($9.00),$136344.00,$0.00,$0.00,$0.00,$0.00,$0.00,$160.50,$550.50,$559.50,46,
1322,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,3,20586.25,20635.00,7/29/2024 11:21:00 AM,7/29/2024 11:49:00 AM,ScaleInShort,Stop loss,($292.50),$136051.50,$0.00,$0.00,$0.00,$0.00,$0.00,$292.50,$267.00,$559.50,29,
1323,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,20653.50,20730.75,7/29/2024 11:51:00 AM,7/29/2024 12:52:00 PM,FileLong,Stop loss,$463.50,$136515.00,$0.00,$0.00,$0.00,$0.00,$0.00,$22.50,$709.50,$246.00,62,
1324,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,20725.75,20730.75,7/29/2024 12:11:00 PM,7/29/2024 12:52:00 PM,ScaleInLong,Stop loss,$30.00,$136545.00,$0.00,$0.00,$0.00,$0.00,$0.00,$27.00,$276.00,$246.00,42,
1325,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,20656.00,20606.00,7/30/2024 10:01:00 AM,7/30/2024 10:03:00 AM,FileLong,Stop loss,($300.00),$136245.00,$0.00,$0.00,$0.00,$0.00,$0.00,$300.00,$61.50,$361.50,3,
1326,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,20864.25,20854.50,7/31/2024 10:08:00 AM,7/31/2024 12:59:00 PM,FileLong,Stop loss,($58.50),$136186.50,$0.00,$0.00,$0.00,$0.00,$0.00,$145.50,$483.00,$541.50,172,
1327,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,20894.50,20854.50,7/31/2024 11:11:00 AM,7/31/2024 12:59:00 PM,ScaleInLong,Stop loss,($240.00),$135946.50,$0.00,$0.00,$0.00,$0.00,$0.00,$240.00,$301.50,$541.50,109,
1328,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,3,20830.00,20880.00,7/31/2024 1:32:00 PM,7/31/2024 2:01:00 PM,FileShort,Stop loss,($300.00),$135646.50,$0.00,$0.00,$0.00,$0.00,$0.00,$300.00,$342.00,$642.00,30,
1329,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,21012.75,21090.75,8/1/2024 9:42:00 AM,8/1/2024 9:59:00 AM,FileLong,RevExitLong,$468.00,$136114.50,$0.00,$0.00,$0.00,$0.00,$0.00,$31.50,$586.50,$118.50,18,
1330,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,3,21077.00,20877.00,8/1/2024 10:00:00 AM,8/1/2024 10:30:00 AM,FileShort,Profit target,$1200.00,$137314.50,$0.00,$0.00,$0.00,$0.00,$0.00,$114.00,$1200.00,$0.00,31,
1331,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,20810.25,20760.25,8/1/2024 10:52:00 AM,8/1/2024 11:01:00 AM,FileLong,Stop loss,($300.00),$137014.50,$0.00,$0.00,$0.00,$0.00,$0.00,$300.00,$43.50,$343.50,10,
1332,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,3,19741.25,19791.25,8/7/2024 12:07:00 PM,8/7/2024 12:15:00 PM,FileShort,Stop loss,($300.00),$136714.50,$0.00,$0.00,$0.00,$0.00,$0.00,$300.00,$48.00,$348.00,9,
1333,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,19723.25,19866.75,8/8/2024 10:11:00 AM,8/8/2024 10:51:00 AM,FileLong,Profit target,$861.00,$137575.50,$0.00,$0.00,$0.00,$0.00,$0.00,$207.00,$861.00,$0.00,41,
1334,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,19810.00,19866.75,8/8/2024 10:31:00 AM,8/8/2024 10:51:00 AM,ScaleInLong,Profit target,$340.50,$137916.00,$0.00,$0.00,$0.00,$0.00,$0.00,$159.00,$340.50,$0.00,21,
1335,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,3,19996.00,20046.00,8/12/2024 9:47:00 AM,8/12/2024 10:08:00 AM,FileShort,Stop loss,($300.00),$137616.00,$0.00,$0.00,$0.00,$0.00,$0.00,$300.00,$259.50,$559.50,22,
1336,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,20040.50,20186.00,8/12/2024 10:09:00 AM,8/12/2024 11:04:00 AM,FileLong,Profit target,$873.00,$138489.00,$0.00,$0.00,$0.00,$0.00,$0.00,$7.50,$873.00,$0.00,56,
1337,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,20131.25,20186.00,8/12/2024 10:26:00 AM,8/12/2024 11:04:00 AM,ScaleInLong,Profit target,$328.50,$138817.50,$0.00,$0.00,$0.00,$0.00,$0.00,$84.00,$328.50,$0.00,39,
